dataset,subject,trial,speed_mps,file_matched,file_full,load_ok,load_fail_reason,muscles_available,n_strides_matched,n_points,n_strides_full,file_matched_resolved,file_full_resolved,common_muscles_global,reference_speed_mps,n_speeds_in_group,muscles_used,n_muscles_used,group_ok,is_reference,ok,fail_reason,notes
vanhooren,Sub_04,,4,data/processed/vanhooren/Sub_04/level_strideparity/Sub_04_4ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_04/level_strideparity/Sub_04_4ms_level_strideparity_full.npz,TRUE,,GlutMed;GlutMax;GastrocMed;Sol;VastusMed;VastusLat;BicepsFem;Semitendi/membra,79,200,107,data/processed/vanhooren/Sub_04/level_strideparity/Sub_04_4ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_04/level_strideparity/Sub_04_4ms_level_strideparity_full.npz,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,5,5,GlutMed;GlutMax;GastrocMed;Sol;VastusMed;VastusLat;BicepsFem;Semitendi/membra,8,TRUE,FALSE,TRUE,,OK
vanhooren,Sub_04,,5,data/processed/vanhooren/Sub_04/level_strideparity/Sub_04_5ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_04/level_strideparity/Sub_04_5ms_level_strideparity_full.npz,TRUE,,GlutMed;GlutMax;GastrocMed;Sol;VastusMed;VastusLat;BicepsFem;Semitendi/membra,79,200,105,data/processed/vanhooren/Sub_04/level_strideparity/Sub_04_5ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_04/level_strideparity/Sub_04_5ms_level_strideparity_full.npz,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,5,5,GlutMed;GlutMax;GastrocMed;Sol;VastusMed;VastusLat;BicepsFem;Semitendi/membra,8,TRUE,TRUE,TRUE,,OK
vanhooren,Sub_05,,2.78,data/processed/vanhooren/Sub_05/level_strideparity/Sub_05_278ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_05/level_strideparity/Sub_05_278ms_level_strideparity_full.npz,TRUE,,GlutMed;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem,60,200,66,data/processed/vanhooren/Sub_05/level_strideparity/Sub_05_278ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_05/level_strideparity/Sub_05_278ms_level_strideparity_full.npz,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,5,5,GlutMed;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem,9,TRUE,FALSE,TRUE,,OK
vanhooren,Sub_05,,3,data/processed/vanhooren/Sub_05/level_strideparity/Sub_05_3ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_05/level_strideparity/Sub_05_3ms_level_strideparity_full.npz,TRUE,,GlutMed;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem,60,200,79,data/processed/vanhooren/Sub_05/level_strideparity/Sub_05_3ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_05/level_strideparity/Sub_05_3ms_level_strideparity_full.npz,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,5,5,GlutMed;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem,9,TRUE,FALSE,TRUE,,OK
vanhooren,Sub_05,,3.33,data/processed/vanhooren/Sub_05/level_strideparity/Sub_05_333ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_05/level_strideparity/Sub_05_333ms_level_strideparity_full.npz,TRUE,,GlutMed;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem,60,200,179,data/processed/vanhooren/Sub_05/level_strideparity/Sub_05_333ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_05/level_strideparity/Sub_05_333ms_level_strideparity_full.npz,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,5,5,GlutMed;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem,9,TRUE,FALSE,TRUE,,OK
vanhooren,Sub_05,,4,data/processed/vanhooren/Sub_05/level_strideparity/Sub_05_4ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_05/level_strideparity/Sub_05_4ms_level_strideparity_full.npz,TRUE,,GlutMed;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem,60,200,60,data/processed/vanhooren/Sub_05/level_strideparity/Sub_05_4ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_05/level_strideparity/Sub_05_4ms_level_strideparity_full.npz,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,5,5,GlutMed;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem,9,TRUE,FALSE,TRUE,,OK
vanhooren,Sub_05,,5,data/processed/vanhooren/Sub_05/level_strideparity/Sub_05_5ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_05/level_strideparity/Sub_05_5ms_level_strideparity_full.npz,TRUE,,GlutMed;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem,60,200,72,data/processed/vanhooren/Sub_05/level_strideparity/Sub_05_5ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_05/level_strideparity/Sub_05_5ms_level_strideparity_full.npz,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,5,5,GlutMed;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem,9,TRUE,TRUE,TRUE,,OK
vanhooren,Sub_06,,2.78,data/processed/vanhooren/Sub_06/level_strideparity/Sub_06_278ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_06/level_strideparity/Sub_06_278ms_level_strideparity_full.npz,TRUE,,GlutMed;Sol;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,77,200,87,data/processed/vanhooren/Sub_06/level_strideparity/Sub_06_278ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_06/level_strideparity/Sub_06_278ms_level_strideparity_full.npz,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,5,5,GlutMed;Sol;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,7,TRUE,FALSE,TRUE,,OK
vanhooren,Sub_06,,3,data/processed/vanhooren/Sub_06/level_strideparity/Sub_06_3ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_06/level_strideparity/Sub_06_3ms_level_strideparity_full.npz,TRUE,,GlutMed;Sol;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,77,200,77,data/processed/vanhooren/Sub_06/level_strideparity/Sub_06_3ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_06/level_strideparity/Sub_06_3ms_level_strideparity_full.npz,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,5,5,GlutMed;Sol;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,7,TRUE,FALSE,TRUE,,OK
vanhooren,Sub_06,,3.33,data/processed/vanhooren/Sub_06/level_strideparity/Sub_06_333ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_06/level_strideparity/Sub_06_333ms_level_strideparity_full.npz,TRUE,,GlutMed;Sol;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,77,200,230,data/processed/vanhooren/Sub_06/level_strideparity/Sub_06_333ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_06/level_strideparity/Sub_06_333ms_level_strideparity_full.npz,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,5,5,GlutMed;Sol;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,7,TRUE,FALSE,TRUE,,OK
vanhooren,Sub_06,,4,data/processed/vanhooren/Sub_06/level_strideparity/Sub_06_4ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_06/level_strideparity/Sub_06_4ms_level_strideparity_full.npz,TRUE,,GlutMed;Sol;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,77,200,90,data/processed/vanhooren/Sub_06/level_strideparity/Sub_06_4ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_06/level_strideparity/Sub_06_4ms_level_strideparity_full.npz,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,5,5,GlutMed;Sol;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,7,TRUE,FALSE,TRUE,,OK
vanhooren,Sub_06,,5,data/processed/vanhooren/Sub_06/level_strideparity/Sub_06_5ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_06/level_strideparity/Sub_06_5ms_level_strideparity_full.npz,TRUE,,GlutMed;Sol;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,77,200,92,data/processed/vanhooren/Sub_06/level_strideparity/Sub_06_5ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_06/level_strideparity/Sub_06_5ms_level_strideparity_full.npz,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,5,5,GlutMed;Sol;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,7,TRUE,TRUE,TRUE,,OK
vanhooren,Sub_08,,2.78,data/processed/vanhooren/Sub_08/level_strideparity/Sub_08_278ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_08/level_strideparity/Sub_08_278ms_level_strideparity_full.npz,TRUE,,GlutMed;GlutMax;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,54,200,54,data/processed/vanhooren/Sub_08/level_strideparity/Sub_08_278ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_08/level_strideparity/Sub_08_278ms_level_strideparity_full.npz,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,5,5,GlutMed;GlutMax;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,10,TRUE,FALSE,TRUE,,OK
vanhooren,Sub_08,,3,data/processed/vanhooren/Sub_08/level_strideparity/Sub_08_3ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_08/level_strideparity/Sub_08_3ms_level_strideparity_full.npz,TRUE,,GlutMed;GlutMax;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,54,200,59,data/processed/vanhooren/Sub_08/level_strideparity/Sub_08_3ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_08/level_strideparity/Sub_08_3ms_level_strideparity_full.npz,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,5,5,GlutMed;GlutMax;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,10,TRUE,FALSE,TRUE,,OK
vanhooren,Sub_08,,3.33,data/processed/vanhooren/Sub_08/level_strideparity/Sub_08_333ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_08/level_strideparity/Sub_08_333ms_level_strideparity_full.npz,TRUE,,GlutMed;GlutMax;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,54,200,221,data/processed/vanhooren/Sub_08/level_strideparity/Sub_08_333ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_08/level_strideparity/Sub_08_333ms_level_strideparity_full.npz,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,5,5,GlutMed;GlutMax;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,10,TRUE,FALSE,TRUE,,OK
vanhooren,Sub_08,,4,data/processed/vanhooren/Sub_08/level_strideparity/Sub_08_4ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_08/level_strideparity/Sub_08_4ms_level_strideparity_full.npz,TRUE,,GlutMed;GlutMax;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,54,200,80,data/processed/vanhooren/Sub_08/level_strideparity/Sub_08_4ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_08/level_strideparity/Sub_08_4ms_level_strideparity_full.npz,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,5,5,GlutMed;GlutMax;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,10,TRUE,FALSE,TRUE,,OK
vanhooren,Sub_08,,5,data/processed/vanhooren/Sub_08/level_strideparity/Sub_08_5ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_08/level_strideparity/Sub_08_5ms_level_strideparity_full.npz,TRUE,,GlutMed;GlutMax;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,54,200,90,data/processed/vanhooren/Sub_08/level_strideparity/Sub_08_5ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_08/level_strideparity/Sub_08_5ms_level_strideparity_full.npz,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,5,5,GlutMed;GlutMax;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,10,TRUE,TRUE,TRUE,,OK
vanhooren,Sub_09,,2.78,data/processed/vanhooren/Sub_09/level_strideparity/Sub_09_278ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_09/level_strideparity/Sub_09_278ms_level_strideparity_full.npz,TRUE,,GlutMed;GlutMax;RectusFem;VastusMed;VastusLat;BicepsFem,68,200,81,data/processed/vanhooren/Sub_09/level_strideparity/Sub_09_278ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_09/level_strideparity/Sub_09_278ms_level_strideparity_full.npz,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,5,5,GlutMed;GlutMax;RectusFem;VastusMed;VastusLat;BicepsFem,6,TRUE,FALSE,TRUE,,OK
vanhooren,Sub_09,,3,data/processed/vanhooren/Sub_09/level_strideparity/Sub_09_3ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_09/level_strideparity/Sub_09_3ms_level_strideparity_full.npz,TRUE,,GlutMed;GlutMax;RectusFem;VastusMed;VastusLat;BicepsFem,68,200,68,data/processed/vanhooren/Sub_09/level_strideparity/Sub_09_3ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_09/level_strideparity/Sub_09_3ms_level_strideparity_full.npz,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,5,5,GlutMed;GlutMax;RectusFem;VastusMed;VastusLat;BicepsFem,6,TRUE,FALSE,TRUE,,OK
vanhooren,Sub_09,,3.33,data/processed/vanhooren/Sub_09/level_strideparity/Sub_09_333ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_09/level_strideparity/Sub_09_333ms_level_strideparity_full.npz,TRUE,,GlutMed;GlutMax;RectusFem;VastusMed;VastusLat;BicepsFem,68,200,154,data/processed/vanhooren/Sub_09/level_strideparity/Sub_09_333ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_09/level_strideparity/Sub_09_333ms_level_strideparity_full.npz,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,5,5,GlutMed;GlutMax;RectusFem;VastusMed;VastusLat;BicepsFem,6,TRUE,FALSE,TRUE,,OK
vanhooren,Sub_09,,4,data/processed/vanhooren/Sub_09/level_strideparity/Sub_09_4ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_09/level_strideparity/Sub_09_4ms_level_strideparity_full.npz,TRUE,,GlutMed;GlutMax;RectusFem;VastusMed;VastusLat;BicepsFem,68,200,83,data/processed/vanhooren/Sub_09/level_strideparity/Sub_09_4ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_09/level_strideparity/Sub_09_4ms_level_strideparity_full.npz,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,5,5,GlutMed;GlutMax;RectusFem;VastusMed;VastusLat;BicepsFem,6,TRUE,FALSE,TRUE,,OK
vanhooren,Sub_09,,5,data/processed/vanhooren/Sub_09/level_strideparity/Sub_09_5ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_09/level_strideparity/Sub_09_5ms_level_strideparity_full.npz,TRUE,,GlutMed;GlutMax;RectusFem;VastusMed;VastusLat;BicepsFem,68,200,87,data/processed/vanhooren/Sub_09/level_strideparity/Sub_09_5ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_09/level_strideparity/Sub_09_5ms_level_strideparity_full.npz,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,5,5,GlutMed;GlutMax;RectusFem;VastusMed;VastusLat;BicepsFem,6,TRUE,TRUE,TRUE,,OK
vanhooren,Sub_10,,2.78,data/processed/vanhooren/Sub_10/level_strideparity/Sub_10_278ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_10/level_strideparity/Sub_10_278ms_level_strideparity_full.npz,TRUE,,GlutMed;GlutMax;GastrocLat;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,61,200,64,data/processed/vanhooren/Sub_10/level_strideparity/Sub_10_278ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_10/level_strideparity/Sub_10_278ms_level_strideparity_full.npz,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,5,5,GlutMed;GlutMax;GastrocLat;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,9,TRUE,FALSE,TRUE,,OK
vanhooren,Sub_10,,3,data/processed/vanhooren/Sub_10/level_strideparity/Sub_10_3ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_10/level_strideparity/Sub_10_3ms_level_strideparity_full.npz,TRUE,,GlutMed;GlutMax;GastrocLat;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,61,200,61,data/processed/vanhooren/Sub_10/level_strideparity/Sub_10_3ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_10/level_strideparity/Sub_10_3ms_level_strideparity_full.npz,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,5,5,GlutMed;GlutMax;GastrocLat;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,9,TRUE,FALSE,TRUE,,OK
vanhooren,Sub_10,,3.33,data/processed/vanhooren/Sub_10/level_strideparity/Sub_10_333ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_10/level_strideparity/Sub_10_333ms_level_strideparity_full.npz,TRUE,,GlutMed;GlutMax;GastrocLat;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,61,200,268,data/processed/vanhooren/Sub_10/level_strideparity/Sub_10_333ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_10/level_strideparity/Sub_10_333ms_level_strideparity_full.npz,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,5,5,GlutMed;GlutMax;GastrocLat;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,9,TRUE,FALSE,TRUE,,OK
vanhooren,Sub_10,,4,data/processed/vanhooren/Sub_10/level_strideparity/Sub_10_4ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_10/level_strideparity/Sub_10_4ms_level_strideparity_full.npz,TRUE,,GlutMed;GlutMax;GastrocLat;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,61,200,94,data/processed/vanhooren/Sub_10/level_strideparity/Sub_10_4ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_10/level_strideparity/Sub_10_4ms_level_strideparity_full.npz,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,5,5,GlutMed;GlutMax;GastrocLat;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,9,TRUE,FALSE,TRUE,,OK
vanhooren,Sub_10,,5,data/processed/vanhooren/Sub_10/level_strideparity/Sub_10_5ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_10/level_strideparity/Sub_10_5ms_level_strideparity_full.npz,TRUE,,GlutMed;GlutMax;GastrocLat;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,61,200,95,data/processed/vanhooren/Sub_10/level_strideparity/Sub_10_5ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_10/level_strideparity/Sub_10_5ms_level_strideparity_full.npz,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,5,5,GlutMed;GlutMax;GastrocLat;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,9,TRUE,TRUE,TRUE,,OK
vanhooren,Sub_11,,2.78,data/processed/vanhooren/Sub_11/level_strideparity/Sub_11_278ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_11/level_strideparity/Sub_11_278ms_level_strideparity_full.npz,TRUE,,GlutMed;GlutMax;RectusFem;VastusLat;BicepsFem,64,200,64,data/processed/vanhooren/Sub_11/level_strideparity/Sub_11_278ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_11/level_strideparity/Sub_11_278ms_level_strideparity_full.npz,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,5,5,GlutMed;GlutMax;RectusFem;VastusLat;BicepsFem,5,TRUE,FALSE,TRUE,,OK
vanhooren,Sub_11,,3,data/processed/vanhooren/Sub_11/level_strideparity/Sub_11_3ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_11/level_strideparity/Sub_11_3ms_level_strideparity_full.npz,TRUE,,GlutMed;GlutMax;RectusFem;VastusLat;BicepsFem,64,200,74,data/processed/vanhooren/Sub_11/level_strideparity/Sub_11_3ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_11/level_strideparity/Sub_11_3ms_level_strideparity_full.npz,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,5,5,GlutMed;GlutMax;RectusFem;VastusLat;BicepsFem,5,TRUE,FALSE,TRUE,,OK
vanhooren,Sub_11,,3.33,data/processed/vanhooren/Sub_11/level_strideparity/Sub_11_333ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_11/level_strideparity/Sub_11_333ms_level_strideparity_full.npz,TRUE,,GlutMed;GlutMax;RectusFem;VastusLat;BicepsFem,64,200,263,data/processed/vanhooren/Sub_11/level_strideparity/Sub_11_333ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_11/level_strideparity/Sub_11_333ms_level_strideparity_full.npz,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,5,5,GlutMed;GlutMax;RectusFem;VastusLat;BicepsFem,5,TRUE,FALSE,TRUE,,OK
vanhooren,Sub_11,,4,data/processed/vanhooren/Sub_11/level_strideparity/Sub_11_4ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_11/level_strideparity/Sub_11_4ms_level_strideparity_full.npz,TRUE,,GlutMed;GlutMax;RectusFem;VastusLat;BicepsFem,64,200,90,data/processed/vanhooren/Sub_11/level_strideparity/Sub_11_4ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_11/level_strideparity/Sub_11_4ms_level_strideparity_full.npz,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,5,5,GlutMed;GlutMax;RectusFem;VastusLat;BicepsFem,5,TRUE,FALSE,TRUE,,OK
vanhooren,Sub_11,,5,data/processed/vanhooren/Sub_11/level_strideparity/Sub_11_5ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_11/level_strideparity/Sub_11_5ms_level_strideparity_full.npz,TRUE,,GlutMed;GlutMax;RectusFem;VastusLat;BicepsFem,64,200,96,data/processed/vanhooren/Sub_11/level_strideparity/Sub_11_5ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_11/level_strideparity/Sub_11_5ms_level_strideparity_full.npz,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,5,5,GlutMed;GlutMax;RectusFem;VastusLat;BicepsFem,5,TRUE,TRUE,TRUE,,OK
vanhooren,Sub_13,,2.78,data/processed/vanhooren/Sub_13/level_strideparity/Sub_13_278ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_13/level_strideparity/Sub_13_278ms_level_strideparity_full.npz,TRUE,,GlutMed;GlutMax;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,82,200,82,data/processed/vanhooren/Sub_13/level_strideparity/Sub_13_278ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_13/level_strideparity/Sub_13_278ms_level_strideparity_full.npz,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,5,5,GlutMed;GlutMax;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,8,TRUE,FALSE,TRUE,,OK
vanhooren,Sub_13,,3,data/processed/vanhooren/Sub_13/level_strideparity/Sub_13_3ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_13/level_strideparity/Sub_13_3ms_level_strideparity_full.npz,TRUE,,GlutMed;GlutMax;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,82,200,92,data/processed/vanhooren/Sub_13/level_strideparity/Sub_13_3ms_level_strideparity_matched.npz,data/processed/vanhooren/Sub_13/level_strideparity/Sub_13_3ms_level_strideparity_full.npz,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,5,5,GlutMed;GlutMax;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,8,TRUE,FALSE,TRUE,,OK
